Station Name,Station Code,"Station
Category",Division,Zone,District,State,Latitudes,Longitudes
PULGAON JN.,PLO,NSG5,NAGPUR,CR,WARDHA,MAHARASHTRA,78.318111,20.726734
WARDHA JN.,WR,NSG5,NAGPUR,CR,WARDHA,MAHARASHTRA,78.594157,20.732777
WARORA,WRR,NSG5,NAGPUR,CR,CHANDRAPUR,MAHARASHTRA,79.00994399999999,20.244263
BABUPETH,BUPH,NSG6,NAGPUR,CR,CHANDRAPUR,MAHARASHTRA,79.313027,19.923131
BARBATPUR,BBTR,NSG6,NAGPUR,CR,HOSHANGABAD,MADHYA PRADESH,77.920758,22.197033
BARSALI,BYS,NSG6,NAGPUR,CR,BETUL,MADHYA PRADESH,78.03136099999999,21.909813
BHARATWADA,BWRA,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,79.0171081,21.231695
BORDHAI,BXY,NSG6,NAGPUR,CR,CHHINDWARA,MADHYA PRADESH,78.348164,21.997011
BORKHEDI,BOK,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,78.97444766000001,20.860176040000002
BUTI BORI,BTBR,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,79.01362896,20.91847276
CHICHONDA,CCD,NSG6,NAGPUR,CR,BETUL,MADHYA PRADESH,78.352032,21.709709
CHIKNI ROAD,CKNI,NSG6,NAGPUR,CR,CHANDRAPUR,MAHARASHTRA,78.95921700000001,20.325826
DAHEGAON,DAE,NSG6,NAGPUR,CR,WARDHA,MAHARASHTRA,78.463093,20.729315
DHARAKHOH,DHQ,NSG6,NAGPUR,CR,BETUL,MADHYA PRADESH,77.949934,22.009297
DHODRA MOHAR,DOH,NSG6,NAGPUR,CR,BETUL,MADHYA PRADESH,77.875226,22.281504
GODHANI,GNQ,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,79.068176,21.21103
GUMGAON,GMG,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,79.030314,20.993595999999997
HIRDAGARH,HRG,NSG6,NAGPUR,CR,CHHINDWARA,MADHYA PRADESH,78.517436,22.142795
IKLEHRA,IKR,NSG6,NAGPUR,CR,CHHINDWARA,MADHYA PRADESH,78.711385,22.207929
JAMBARA,JMV,NSG6,NAGPUR,CR,BETUL,MADHYA PRADESH,78.251975,21.943048
JAULKHERA,JKR,NSG6,NAGPUR,CR,BETUL,MADHYA PRADESH,78.216684,21.838466
KALA AKHAR,KQE,NSG6,NAGPUR,CR,HOSHANGABAD,MADHYA PRADESH,77.818115,22.394548999999998
KALAMBHA,KLBA,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,78.558413,21.344635
KALMESHWAR,KSWR,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,78.91586099999999,21.229072
KAOTHA,KAOT,NSG6,NAGPUR,CR,WARDHA,MAHARASHTRA,78.376203,20.737041
KAYAR,KAYR,NSG6,NAGPUR,CR,YAVATMAL,MAHARASHTRA,78.907292,19.90643
KHAPRI,KRI,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,79.048839,21.049338
KIRATGARH,KRTH,NSG6,NAGPUR,CR,HOSHANGABAD,MADHYA PRADESH,77.77251,22.538155
KOHLI,KOHL,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,78.807616,21.273749
LINGTI,LNT,NSG6,NAGPUR,CR,YAVATMAL,MAHARASHTRA,78.901334,19.86677
MAJRI JN.,MJRI,NSG6,NAGPUR,CR,CHANDRAPUR,MAHARASHTRA,79.043522,20.139283
MAJRIKHADAN,MJKN,NSG6,NAGPUR,CR,CHANDRAPUR,MAHARASHTRA,79.01907800000001,20.109731
MALKHED,MLR,NSG6,NAGPUR,CR,AMRAVATI,MAHARASHTRA,77.862831,20.821793
MARAMJHIRI,MJY,NSG6,NAGPUR,CR,BETUL,MADHYA PRADESH,77.883002,21.946123
METPANJRA,MER,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,78.65915899999999,21.26917
MORSHI,MRSH,NSG6,NAGPUR,CR,AMRAVATI,MAHARASHTRA,77.995446,21.326057
NAGRI,NGI,NSG6,NAGPUR,CR,CHANDRAPUR,MAHARASHTRA,78.889984,20.406983
NAWEGAON,NVG,NSG6,NAGPUR,CR,CHHINDWARA,MADHYA PRADESH,78.436386,22.088704
PALACHAURI,PCLI,NSG6,NAGPUR,CR,CHHINDWARA,MADHYA PRADESH,78.659087,22.201012
PIMPALKHUTI,PMKT,NSG6,NAGPUR,CR,YAVATMAL,MAHARASHTRA,78.581025,19.829473
PUSLA,PUSA,NSG6,NAGPUR,CR,AMRAVATI,MAHARASHTRA,78.354883,21.493095999999998
SAHELI,SAHL,NSG6,NAGPUR,CR,HOSHANGABAD,MADHYA PRADESH,77.819849,22.488281
SELOO ROAD,SLOR,NSG6,NAGPUR,CR,WARDHA,MAHARASHTRA,78.71490899999999,20.776649999999997
SINDI,SNI,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,78.883342,20.816446
SONEGAON,SNN,NSG6,NAGPUR,CR,WARDHA,MAHARASHTRA,78.709706,20.629319
SONKHAMB,SNKB,NSG6,NAGPUR,CR,NAGPUR,MAHARASHTRA,78.725612,21.274259
TADALI,TAE,NSG6,NAGPUR,CR,CHANDRAPUR,MAHARASHTRA,79.187503,20.034835
TAKU,TAKU,NSG6,NAGPUR,CR,HOSHANGABAD,MADHYA PRADESH,77.8158087866,22.5155599418
TALNI,TLN,NSG6,NAGPUR,CR,BULDHANA,MAHARASHTRA,78.230026,20.754248
TEEGAON,TEO,NSG6,NAGPUR,CR,CHHINDWARA,MADHYA PRADESH,78.460308,21.637046
TIMTALA,TMT,NSG6,NAGPUR,CR,AMRAVATI,MAHARASHTRA,77.79476000000001,20.812496
TULJAPUR,TGP,NSG6,NAGPUR,CR,WARDHA,MAHARASHTRA,78.808237,20.800701
WAGHOLI,WG,NSG6,NAGPUR,CR,WARDHA,MAHARASHTRA,78.767038,20.585085
WANI,WANI,NSG6,NAGPUR,CR,YAVATMAL,MAHARASHTRA,78.962635,20.06638
WARUD ORANGE CITY,WOC,NSG6,NAGPUR,CR,AMRAVATI,MAHARASHTRA,78.276164,21.458720999999997
KADETHAN,KDTN,HG2,PUNE,CR,PUNE,MAHARASHTRA,74.42173336430001,18.4778037603
KANHE,KNHE,HG2,PUNE,CR,PUNE,MAHARASHTRA,73.59401600000001,18.762352
KATPHAL,KFH,HG2,PUNE,CR,PUNE,MAHARASHTRA,74.59603216999999,18.23255147
KHUTBAV,KTT,HG2,PUNE,CR,PUNE,MAHARASHTRA,74.3154633105,18.4861041325
MANJARI BUDRUK,MJBK,HG2,PUNE,CR,PUNE,MAHARASHTRA,73.971424,18.512039
SHIRSAI,SSI,HG2,PUNE,CR,PUNE,MAHARASHTRA,74.578044,18.314695999999998
VISHRAMBAG,VRB,HG2,PUNE,CR,SANGLI,MAHARASHTRA,74.602231,16.850569999999998
AMNAPUR,ANQ,HG3,PUNE,CR,SANGLI,MAHARASHTRA,74.459554,17.049464999999998
MADHAVNAGAR,MDVR,HG3,PUNE,CR,SANGLI,MAHARASHTRA,74.575493,16.886605
MALADGAON,MDDG,HG3,PUNE,CR,PUNE,MAHARASHTRA,74.596581,18.36212
NIMSHIRGAON TAMDALGE,NMGT,HG3,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.486113,16.769023999999998
PHALTAN,PLLD,HG3,PUNE,CR,SATARA,MAHARASHTRA,,
SURWADI,SWLN,HG3,PUNE,CR,SATARA,MAHARASHTRA,,
TARADGAON,TGLN,HG3,PUNE,CR,SATARA,MAHARASHTRA,,
PUNE JN.,PUNE,NSG1,PUNE,CR,PUNE,MAHARASHTRA,73.873086,18.529378
"CHHATRAPATI SHAHU
MAHARAJ TERMINUS",KOP,NSG3,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.237695,16.70257
MIRAJ JN.,MRJ,NSG3,PUNE,CR,SANGLI,MAHARASHTRA,74.638839,16.819946
BARAMATI,BRMT,NSG5,PUNE,CR,PUNE,MAHARASHTRA,74.5781969,18.1536772
HATKANANGALE,HTK,NSG5,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.42206700000001,16.748424
JAYASINGPUR,JSP,NSG5,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.551613,16.791339
JEJURI,JJR,NSG5,PUNE,CR,PUNE,MAHARASHTRA,74.171451,18.286557
KARAD,KRD,NSG5,PUNE,CR,SATARA,MAHARASHTRA,74.215686,17.310011
KEDGAON,KDG,NSG5,PUNE,CR,PUNE,MAHARASHTRA,74.3763730994,18.482085398400002
KIRLOSKARVADI,KOV,NSG5,PUNE,CR,SANGLI,MAHARASHTRA,74.41635799999999,17.084152
SANGLI,SLI,NSG5,PUNE,CR,SANGLI,MAHARASHTRA,74.588939,16.858669000000003
SATARA,STR,NSG5,PUNE,CR,SATARA,MAHARASHTRA,74.063727,17.688361
URULI,URI,NSG5,PUNE,CR,PUNE,MAHARASHTRA,74.13682,18.494237
VALIVADE,VV,NSG5,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.298965,16.703574
ADARKI,AKI,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.189651,17.918333
ALANDI,ALN,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.09309499999999,18.451229
AMBALE,ABLE,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.171511,18.398719
BHAVANINAGAR,BVNR,NSG6,PUNE,CR,SANGLI,MAHARASHTRA,74.312946,17.156895
BHILAVDI,BVQ,NSG6,PUNE,CR,SANGLI,MAHARASHTRA,74.51678100000001,17.008048
DAUNDAJ,DNJ,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.176780918,18.2300065666
HADAPSAR,HDP,NSG6,PUNE,CR,PUNE,MAHARASHTRA,73.927844,18.526887000000002
JARANDESHWAR,JSV,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.0773198273,17.7507667858
KOREGAON,KRG,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.147622,17.690976
LONAND JN.,LNN,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.190477,18.040769
LONI,LONI,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.02051399999999,18.491630999999998
MASUR,MSR,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.14420899999999,17.404241
NANDRE,NDE,NSG6,PUNE,CR,SANGLI,MAHARASHTRA,74.5590299896,16.964028561899998
NIRA,NIRA,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.20908244200001,18.1049649229
PALSI,PLV,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.111907,17.812195000000003
PATAS,PAA,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.4696527191,18.4732663908
PHURSUNGI,FSG,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.026016,18.455828999999998
RAHIMATPUR,RMP,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.17217,17.612152
RAJEVADI,RJW,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.1551290765,18.384143186099998
RUKADI,RKD,NSG6,PUNE,CR,KOLHAPUR,MAHARASHTRA,74.356715,16.724871999999998
SALPA,SLP,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.17178775389999,17.963070994400002
SASVAD ROAD,SSV,NSG6,PUNE,CR,PUNE,MAHARASHTRA,73.9546461121,18.4732023111
SHENOLI,SNE,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.252881,17.200729
SHINDAWANE,SHIV,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.163601,18.434555000000003
SHIRAVDE,SIW,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.1573548438,17.3606825795
TAKARI,TKR,NSG6,PUNE,CR,SANGLI,MAHARASHTRA,74.36337599999999,17.129756
TARGAON,TAZ,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.155817,17.514242
VALHA,WLH,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.1605539337,18.1836347437
WATHAR,WTR,NSG6,PUNE,CR,SATARA,MAHARASHTRA,74.135767,17.89054
YEVAT,YT,NSG6,PUNE,CR,PUNE,MAHARASHTRA,74.2563176276,18.4889359723
AKURDI,AKRD,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.76424399999999,18.64812
BEGDEWADI,BGWI,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.708437,18.700263
CHINCHVAD,CCH,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.79139199999999,18.638903
DAPODI,DAPD,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.83279900000001,18.58005
DEHU ROAD,DEHR,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.734169,18.680176
GHORAWADI,GRWD,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.69698199999999,18.720585
KAMSHET,KMST,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.552352,18.766938
KASARWADI,KSWD,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.8207010529,18.607555174
KHADKI,KK,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.840513,18.563010000000002
MALAVLI,MVL,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.48064000000001,18.743833000000002
PIMPRI,PMP,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.801991,18.622977
SHIVAJI NAGAR,SVJR,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.851147,18.531738
TALEGAON,TGN,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.67201399999999,18.734829
VADGAON,VDN,SG3,PUNE,CR,PUNE,MAHARASHTRA,73.636925,18.742927
ASHTI,AHI,HG3,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.4030697949,17.8447367757
BELANKI,BLNK,HG3,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.86933565,16.84890756
HARANGUL,HGL,HG3,SOLAPUR,CR,LATUR,MAHARASHTRA,76.48091199999999,18.385198
JAVALE,JVA,HG3,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.157805,17.298963
KADA,KDAA,HG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,,
KALAMB ROAD,KMRD,HG3,SOLAPUR,CR,OSMANABAD,MAHARASHTRA,76.04934,18.371892000000003
LANGARPETH,LNP,HG3,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.96712500000001,17.084723
MHASOBA DONGARGAON,MSDG,HG3,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.136269,17.265553999999998
MURUD,MRX,HG3,SOLAPUR,CR,LATUR,MAHARASHTRA,76.251585,18.380482
NARAYANDOHO,NYDO,HG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,,
NEW DHANORA,NDNR,HG3,SOLAPUR,CR,BEED,MAHARASHTRA,,
NEW LONI,NLNI,HG3,SOLAPUR,CR,BEED,MAHARASHTRA,,
NIMBLAK,NNB,HG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.68854097469999,19.1183528756
NIPANI VADGAON,NPW,HG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.70471599999999,19.587951
PATHROT,PTRT,HG3,SOLAPUR,CR,AMRAVATI,MAHARASHTRA,,
SOLAPURWADI,SPWI,HG3,SOLAPUR,CR,BEED,MAHARASHTRA,,
WASUD,WSD,HG3,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.14765299999999,17.377406
SOLAPUR,SUR,NSG2,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.893401,17.664496
AHMADNAGAR.,ANG,NSG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.721882467,19.075519477700002
DAUND JN.,DD,NSG3,SOLAPUR,CR,PUNE,MAHARASHTRA,74.578622,18.463547
KALABURAGI,KLBG,NSG3,SOLAPUR,CR,BAGALKOTE,KARNATAKA,,
KOPARGAON,KPG,NSG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.503328,19.902943
SAINAGAR SHIRDI,SNSI,NSG3,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.4806877,19.780792299999998
KURDUWADI,KWV,NSG4,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.41711799999999,18.091348
LATUR,LUR,NSG4,SOLAPUR,CR,LATUR,MAHARASHTRA,76.55604899999999,18.429166
PANDHARPUR,PVR,NSG4,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.319283,17.66849
WADI,WADI,NSG4,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.99154999999999,17.054312
AKALKOT ROAD,AKOR,NSG5,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,76.13768900000001,17.450243
BARSI TOWN,BTW,NSG5,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.718169,18.240993
BELAPUR,BAP,NSG5,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.6617443079,19.619569311800003
DAUND CHORDLINE,DDCC,NSG5,SOLAPUR,CR,PUNE,MAHARASHTRA,,
DUDHANI,DUD,NSG5,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,76.37871,17.362420999999998
GANAGAPUR ROAD,GUR,NSG5,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.5903,17.340443
HOTGI,HG,NSG5,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.989943,17.565668000000002
JEUR,JEUR,NSG5,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.16247100000001,18.260933
SHAHABAD,SDB,NSG5,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.943513,17.121662999999998
USMANABAD,UMD,NSG5,SOLAPUR,CR,OSMANABAD,MAHARASHTRA,76.022663,18.248154
AKOLNER,AKR,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.66906999999999,18.985409
ANGAR,AAG,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.599875,17.954256
ARAG,ARAG,NSG6,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.79116400000001,16.823628
AUSA ROAD,OSA,NSG6,SOLAPUR,CR,LATUR,MAHARASHTRA,76.4079921729,18.3772296262
BABLAD,BBD,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.779259,17.337569
BALE,BALE,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.8450861792,17.676185604199997
BELVANDI,BWD,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.621981,18.710718
BHIGWAN,BGVN,NSG6,SOLAPUR,CR,PUNE,MAHARASHTRA,74.77504200000001,18.317256
BORIBIAL,BRB,NSG6,SOLAPUR,CR,PUNE,MAHARASHTRA,74.6488080432,18.4077648636
BOROTI,BOT,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,76.2535626,17.395018500000003
CHITALI,CIT,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.6239138208,19.6913918118
DHALGAON,DLGN,NSG6,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.9887134,17.120967200000003
DHAVALAS,DHS,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.3342619214,18.1296817393
DHOKI,DKY,NSG6,SOLAPUR,CR,OSMANABAD,MAHARASHTRA,76.10298900000001,18.353216
GAUDGAON.,GDGN,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.530953,17.335973000000003
HIRENANDURU,HQR,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.872212,17.258215
HUNSIHADGIL,HHD,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.646807,17.352906
JATH ROAD,JTRD,NSG6,SOLAPUR,CR,SANGLI,MAHARASHTRA,75.110555,17.2166
JINTI ROAD,JNTR,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,74.87741682800001,18.3249544651
KANHEGAON,KNGN,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.57128710079999,19.8172996303
KASHTI,KSTH,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.5994004132,18.5252942346
KAVATHE-MAHANKAL,KVK,NSG6,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.94491099999999,17.007517
KEM,KEM,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.2746262701,18.177508793500003
KULALI,KUI,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.47059200000001,17.357949
MADHA,MA,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.546507,18.029712
MALIKPETH,MKPT,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.608752,17.899981999999998
MALTHAN,MLM,NSG6,SOLAPUR,CR,PUNE,MAHARASHTRA,74.7243673877,18.3689511683
MARTUR,MR,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.902717,17.199686
MODNIMB,MLB,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.4055439008,17.9165477096
MOHOL,MO,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.675995,17.805205
MUNDHEWADI,MVE,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.7065479559,17.7417646618
NAGANSUR,NGS,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,76.182913,17.429086
PADHEGAON,PDGN,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.69233,19.536709000000002
PAKNI,PK,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.7788740411,17.7248659449
PANGRI,PJR,NSG6,SOLAPUR,CR,OSMANABAD,MAHARASHTRA,75.86677300480001,18.283703174
PAREWADI,PRWD,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,74.952285,18.289799000000002
POPHLAJ,PPJ,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.117846,18.292242
PUNTAMBA,PB,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.621959715,19.762025526800002
RAHURI,RRI,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.677702,19.411550000000002
RANJANGAON ROAD,RNJD,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.60070300000001,18.870972
SANGOLA,SGLA,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,75.187581,17.435563000000002
SAROLA,SRL,NSG6,SOLAPUR,CR,PUNE,MAHARASHTRA,74.64829499999999,18.947656000000002
SAWALGI,SVG,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,76.71113700000001,17.339489999999998
SHENDRI,SEI,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.552627,18.130093
SHRIGONDA ROAD,SGND,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.641466,18.598243
SULGARE,SGRE,NSG6,SOLAPUR,CR,SANGLI,MAHARASHTRA,74.909935,16.914611
TAJ SULTANPUR,TJSP,NSG6,SOLAPUR,CR,KALABURAGI,KARNATAKA,,
TIKEKARWADI,TKWD,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.933458,17.614967
TILATI,TLT,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,76.069348,17.503553
VAKAV,WKA,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.579724,17.988187
VAMBORI,VBR,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.684974,19.298579999999998
VILAD,VL,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.675069,19.198579
VISAPUR,VPR,NSG6,SOLAPUR,CR,AHMEDNAGAR,MAHARASHTRA,74.598861,18.82295
WADSINGE,WDS,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.4887746527,18.066132304299998
WASHIMBE,WSB,NSG6,SOLAPUR,CR,SOLAPUR,MAHARASHTRA,75.003799,18.284021
YEDSHI,YSI,NSG6,SOLAPUR,CR,OSMANABAD,MAHARASHTRA,75.97657,18.317377999999998
YEOLA,YL,NSG6,SOLAPUR,CR,NASHIK,MAHARASHTRA,74.503246,20.043188999999998
BAGADIA PH,BGDI,HG2,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.586249,20.279033000000002
BANABIHARI GWALIPUR,BNHR,HG2,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.20503345,20.33902661
CHATRAPUR COURT PH,CAPC,HG2,KHURDA ROAD,ECOR,GANJAM,ODISHA,84.982543,19.358941
DANDIMAL PH,DNDL,HG2,KHURDA ROAD,ECOR,DHENKANAL,ODISHA,85.53418,20.715235
DULAKHAPATNA PH,DLPT,HG2,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.28087400000001,21.007019
JANKIDEIPUR PH,JKDP,HG2,KHURDA ROAD,ECOR,PURI,ODISHA,85.81927,19.888365
JHANKADA SARALA ROAD,JSRD,HG2,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.304284,20.290186
KALIJAI - PH,KLJI,HG2,KHURDA ROAD,ECOR,GANJAM,ODISHA,85.151414,19.647603999999998
KAPALI ROAD PH,KPLD,HG2,KHURDA ROAD,ECOR,BHADRAK,ODISHA,86.407911,21.040967000000002
KATHAJORI PH,KTJI,HG2,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.896353,20.45107
LINGARAJ TEMPLE ROAD,LGTR,HG2,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.81587200000001,20.234947
MUKTESWARPURI PH,MKTP,HG2,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.437914,19.919138
NIMAKANA PH,NIN,HG2,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.376438,20.295401
PATIA PH,PTAB,HG2,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.841374,20.349273
SHYAMACHARANPUR PH,SCPR,HG2,KHURDA ROAD,ECOR,DHENKANAL,ODISHA,85.616279,20.642413
TALCHER THERMAL PH,TTPT,HG2,KHURDA ROAD,ECOR,ANUGUL,ODISHA,85.21712600000001,20.905032
VANIVIHAR PH,BNBH,HG2,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.852653,20.292611
ARGUL PH,ARGL,HG3,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.67088007,20.12442672
BADAKHANDIAITA,BDKT,HG3,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,86.08383554000001,20.365448699999998
BADAPADAGAON PH,BDPG,HG3,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.87382799,20.570588309999998
BOLAGARH TOWN PH,BORT,HG3,KHURDA ROAD,ECOR,KHORDHA,ODISHA,,
BRAHMANI PH,BRMI,HG3,KHURDA ROAD,ECOR,JAJAPUR,ODISHA,86.0562098645,20.862952007599997
DHAULIMUHAN PH,DLMH,HG3,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.60477200000001,20.079331999999997
GOLABAI PH,GLBA,HG3,KHURDA ROAD,ECOR,KHORDHA,ODISHA,85.555928,20.016866
GOPALPUR BALIKUDA PH,GBK,HG3,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.87790899999999,20.432634999999998
GOPINATH JEW BAN,GNJB,HG3,KHURDA ROAD,ECOR,JAGATSINGHAPUR,ODISHA,,
JENAPUR ROAD PH,JPRD,HG3,KHURDA ROAD,ECOR,PURI,ODISHA,85.786572,20.018355
MAHADIA PH,MHDB,HG3,KHURDA ROAD,ECOR,DHENKANAL,ODISHA,85.475883,20.750947
MANGULI-CHOUDWAR PH,MACR,HG3,KHURDA ROAD,ECOR,CUTTACK,ODISHA,85.943313,20.529594
